num_cont_1,num_cont_2,num_cont_3,num_cont_4,num_cont_5,num_cont_6,num_cont_7,num_cont_8,num_int_1,num_int_2,num_int_3,num_int_4,num_int_5,num_int_6,cat_1,cat_2,cat_3,cat_4,cat_5,cat_6,target
-0.4698365084987269,0.8249628372522637,,,2.46581461528442,,,,,0.0,,3.0,6.0,,A,high,,,alpha,,1
0.43545833595741784,0.8146188960981985,,-0.880219392664407,,,,,,7.0,,2.0,8.0,,,,,cat_Y,,,0
-0.7804334546444512,0.27975138850067904,,-0.2341349984162031,6.761375916222306,,,,,3.0,,0.0,3.0,,A,,,cat_Y,,yes,0
0.5098207077761179,,,-1.1779358234280355,1.0004677109213802,,,,,6.0,,3.0,,,,,blue,cat_X,,,0
0.5518587715312919,,,-0.04541896216556875,,,-0.04700475344585006,,2.0,1.0,12.0,1.0,3.0,,,,,,,,0
-2.917159880697066,0.7571836382376791,1.548998204762876,0.096951246178967,0.6157046478164103,,,,,2.0,,,5.0,9.0,,,,cat_Z,,yes,0
1.1903057035101177,,,-0.06880177015227598,4.514902776533408,,,,,,14.0,3.0,4.0,,A,high,blue,cat_Y,,yes,0
-3.047632565352754,1.0806869910262584,,-0.3614176840779897,0.49029489335636406,,,,,3.0,,,1.0,,,,,cat_Y,,yes,1
-0.6160490255561253,,,,,,,,1.0,3.0,,,5.0,,,,blue,,,,0
1.025348034257755,0.9338641308113971,,0.9406611403426589,,-2.1013981438013953,1.699941643885404,,,4.0,,,5.0,,,,,,,,1
-0.31728672525244067,,,,0.533703936204434,,,,,5.0,,,1.0,,,,,,,,0
-1.466185982469542,1.0086907628310666,,0.09302793991470293,2.2911678524122525,,,2.590396642105154,,7.0,12.0,1.0,5.0,,,,yellow,cat_Z,,,0
-1.0937370617166706,1.047565735263579,,,1.4410678556750727,,,,,,,3.0,1.0,,,,,,,,0
1.0269057463206197,0.486654923846647,,-0.5845543485109517,0.7192201359719557,,,,,6.0,,,5.0,,A,,,cat_Y,,yes,0
-1.9215045305486382,,,-0.9655981955363109,,,0.11633963690396074,,,4.0,,0.0,4.0,,,,,cat_Y,,,0
1.1289911009620173,,1.4907274019242962,0.22689724730558464,1.2366202459810238,,,,0.0,,,3.0,5.0,,,,,cat_Y,,yes,0
-0.05510209904228934,,,0.413905698467481,1.334439791788663,,-0.4951966504249899,,,2.0,,0.0,6.0,6.0,A,low,,cat_X,,yes,0
-1.1923953304424335,,,0.48850556805326384,3.3047257848526512,,,0.6505633263301575,,2.0,,0.0,6.0,,,,,cat_Z,,,0
-0.5831150723026911,0.893542026792316,,0.8277773451180905,1.5792980402336656,,,,,0.0,,,2.0,13.0,,,,,,,0
-1.0172243411016413,0.7998049477948537,,-0.7325773495423836,0.540157153096261,,,,,,,,5.0,3.0,,,yellow,,,yes,1
0.8662252008585286,0.7132562777134368,,-1.408449682671205,1.8128416685588464,,,1.8421893885765133,,,,,5.0,5.0,,,,,,,1
0.7324278097628383,0.4598976204721224,,-0.5845673580369569,,,,,,5.0,,1.0,7.0,,,high,,cat_Y,,yes,1
-1.7191611338760466,1.7310322171190125,,0.5818412626718295,,,,,,4.0,,,4.0,10.0,,,,cat_Z,,,1
-0.4035921185193341,,,-0.9218966804693111,0.792745383758178,,-2.1982071986540936,,,6.0,,0.0,0.0,,,high,,cat_Y,,,0
-0.8631856623442771,0.6348550857200056,,-1.9338350464862688,1.6932540405951229,,,,,5.0,,,3.0,,B,,,cat_Z,,yes,0
1.2935099684593703,0.6501232961923542,,0.14426944786343035,4.123256266259745,,,,,0.0,,1.0,9.0,,B,,,,,,1
-1.350099118126421,0.4547739427198661,,-0.5670839824261295,1.1902401561393459,,0.17552394331135548,,,5.0,,2.0,4.0,10.0,B,high,,cat_Z,,,0
1.604229104685014,0.24638333931240877,,-1.7270893908433222,0.748942596896899,,,,,,,,1.0,,A,,,cat_Z,,yes,0
-0.033294739516937566,0.6904913083206569,,0.07445133415658964,0.5719954320716355,,,,3.0,,,0.0,3.0,8.0,A,,,cat_Z,,,0
-1.1619344063800876,2.0110726776050623,,-0.3862727111762711,,,,,,,,0.0,,,A,,,cat_Z,,yes,0
-0.6772741840092779,,,1.6759827214733976,0.8556712311380749,,,,,,,2.0,7.0,0.0,A,,,cat_Y,,yes,0
-0.8016188407684506,3.484972719310753,,,,,,0.6490297574633628,,,,,6.0,13.0,B,,,cat_X,,,0
-1.274618402015506,1.823513334802337,,,,,-0.962078942014417,,,1.0,7.0,,3.0,7.0,,low,,,,,1
0.09482685973037566,1.5207016622095852,,-0.01722979003169727,2.548284777978238,,1.439147276478732,,1.0,6.0,,,10.0,,A,,,,,,0
-1.2279155506918433,,,-0.5975300497724231,0.46417821933526987,,,,,7.0,,2.0,2.0,,A,,,cat_Z,,yes,0
-2.1803662087381888,,,-0.4876135478765502,0.3020184658523594,,-0.26358040935781274,,,0.0,9.0,0.0,4.0,,A,,,cat_Y,,,1
-0.3796764708481731,,,1.080958721709788,0.9247551124082176,,,,,,,,8.0,11.0,,low,yellow,,alpha,,0
,0.9908703929341348,,0.7477889501177114,0.4016435715674992,,,,3.0,6.0,,,3.0,,A,,,cat_Z,alpha,,0
-0.7521608680675204,3.4384795587596626,,-1.4886289465782725,0.36000213601979697,,-1.0017748420476567,,,2.0,,2.0,5.0,,,high,,cat_Y,,yes,1
-0.9091028886033559,,,-1.2486061896016452,0.43494956031586457,,-0.2808716495144899,,,,,,3.0,,,,,cat_Z,alpha,,1
-0.8712160720258142,0.5953404219810301,,-1.1930758925458764,2.309944737819067,,,,1.0,5.0,,0.0,9.0,,,,,cat_Y,,yes,0
2.0009631015901537,,,,1.6825457537909143,,,,1.0,4.0,,3.0,9.0,,B,,,cat_Z,,,0
0.05641156716957076,0.5204779011225555,,-1.7313739606179412,7.141929500459998,,,,,2.0,,1.0,,8.0,,,,cat_Y,,,0
0.24537100899533215,,,0.7864879091783632,0.5983558573097488,,,,,1.0,,2.0,,15.0,,low,blue,,,yes,0
-1.7763982963422946,1.3924610864268583,,,2.8975586447591293,,,,,5.0,,,,12.0,,,yellow,cat_Y,,yes,0
-0.6539631336369219,,,0.1468130867345109,1.48415427022516,,,,1.0,7.0,,0.0,,4.0,A,,red,cat_Y,alpha,,0
0.21530262994151197,1.5724725570905533,,-0.47299413021175146,,,,,3.0,2.0,,0.0,2.0,,A,,,cat_W,,,1
-1.0245289129130064,0.3041507098774211,,1.188616945055597,0.8892826424195516,,-0.2653618726663507,3.0327198629072,,5.0,,2.0,2.0,1.0,A,,,cat_W,,,0
0.9080628435179854,1.1392494826645665,,0.11346812995905266,0.6383231571051615,,,,,7.0,,1.0,7.0,,B,,,,,yes,0
-1.2026965859010301,0.6905876979634216,,-1.444208810863745,1.2299565352080264,,,,,,,1.0,9.0,12.0,A,,,cat_Y,,,0
-0.2863661358651756,9.873070130125933,,-1.2113225716252298,2.2019894783541236,,0.22331692539809594,,,0.0,8.0,1.0,1.0,7.0,B,,,cat_Y,,,1
-0.5860516399755586,1.1327633111900381,,-1.6447577725929852,0.7446379960696201,,-0.2926375391292958,,3.0,6.0,,1.0,5.0,,,,,,,,0
0.16432065938191598,0.6205720035912751,,1.2003341995299794,,,-0.27130562148540044,0.6400327754886115,,,,,,,A,,,,,,1
-0.640490071855426,0.3319930019198525,-0.12546738401959967,1.424255057632078,2.7648443246480388,,,,,,3.0,,2.0,0.0,,,,cat_Y,,,1
-0.27089362707093734,,,1.0862765134458998,3.3039989653061363,,0.06575038730021265,1.3651547619415145,,,,,6.0,,,,,cat_Z,,,1
-0.23613009177798555,0.7557639586073612,,,,,-0.13776102822643266,,,7.0,8.0,,5.0,,A,,,,,yes,0
-0.734387757391301,,,-1.4263787222934246,0.9614419955975865,,-0.994298259955537,,0.0,4.0,,0.0,,3.0,,high,,cat_Y,,,0
0.48509386849711267,1.3087066653935218,,-1.0540113125272748,1.763933483457893,,,,,2.0,,,6.0,3.0,A,,,cat_Y,,yes,1
0.23838837483742528,1.6816493455674437,-2.9112095646915286,-0.9888732017440667,0.4192080548266065,,,,,,6.0,0.0,,,,,,cat_Y,,,0
-0.0886139452531673,1.6605723740262681,,,0.3507572162951379,,,,,7.0,14.0,0.0,4.0,,,,,,,,0
-0.4304583334619581,1.0159258238277187,,1.387442731629602,0.9790929470201325,,,1.1267937917875632,,4.0,,1.0,4.0,13.0,A,high,blue,,alpha,yes,1
0.796544030519997,1.1358168793039456,,,0.7186567560437994,,1.4203954163260408,,,1.0,,1.0,7.0,9.0,A,,,cat_Z,beta,,1
-0.23583424381418136,1.203976297877456,,-0.48833616791253404,0.87120713992162,,,1.5558452154011069,,2.0,,,5.0,2.0,,,,cat_X,,,1
-0.3066972878259372,1.3088082790195676,2.2083329952402346,-2.2365584478859493,,,,3.0943414670400693,,,,0.0,9.0,8.0,,,,cat_Z,,yes,0
0.10469002988812601,1.4048185614956314,,-1.16699058757636,,,-1.0007070287205149,,2.0,3.0,,2.0,4.0,,,,yellow,,,yes,0
,,,,0.6912053768715014,,,0.8640882336289889,,6.0,,2.0,3.0,,,,blue,cat_Y,,,0
,,,0.23162871272810104,1.5976015628653562,,-0.8692261763020981,,,,,3.0,8.0,,,,,,,,0
0.7698568930553547,0.5202516653458603,,-0.3556462122823209,1.514184625364388,,,,,,,2.0,12.0,,A,,,,alpha,yes,0
-1.893171161238105,0.89097994294979,,-0.42536560834954285,,,,0.8309823543489239,,,,2.0,,,A,,,,,,0
0.21727315822862395,1.8276384243799098,,,3.2313349824211537,,,,,,,3.0,10.0,,,,blue,,,yes,0
1.5750828276087308,,,-1.2037733498998382,1.6497747217527883,,,,,1.0,9.0,3.0,6.0,,B,,blue,,,,0
0.48866852446730713,0.24060426326381446,,2.0720634139637366,1.1337846674767411,,0.9836828268180347,,,4.0,12.0,1.0,6.0,,A,,,cat_Y,,yes,0
0.1706250785397928,2.084691530105431,,1.718483243097777,2.3301825578956334,,-1.6806028788839573,,,7.0,,,1.0,,A,,,cat_W,,yes,0
-0.5604494688030756,3.3739975348123834,,,0.9624957561259558,,1.6900844603912577,,,,,,6.0,12.0,,low,,cat_Y,,,0
0.03104720048855424,0.3634331054324776,,-1.7538716759368522,,,-0.815661008266097,,,1.0,,2.0,5.0,12.0,B,low,,,alpha,,1
-0.2520628154033563,1.0836851585261553,,,0.2229118808788348,,,,,6.0,,0.0,6.0,,,high,,cat_Z,,,1
-0.7859766079313554,0.726413337815401,,-0.14746812595435196,1.92325902865408,,,,,5.0,,0.0,5.0,,A,,blue,cat_Y,,yes,1
-0.28987561547486984,,,0.62814231103336,1.1582465989971178,,,1.8689831794529623,,,,0.0,7.0,,,,blue,cat_Y,,,1
0.19838116062643954,1.2768866456834989,,0.8546068960015675,,,0.4601094200103538,,,,,,7.0,,A,low,,cat_Z,,,0
-0.7672170685306403,0.355476483219368,,-1.170025631498784,,,,,,5.0,,0.0,,11.0,,,blue,cat_Y,,yes,0
-0.8062818206846841,0.41239485593817005,,,0.8394041155106136,,,,,3.0,,2.0,,2.0,,,,cat_Z,,,1
-1.3602434375921744,0.7858408890044329,,-0.3531620683824602,,,,,,0.0,,3.0,6.0,2.0,,low,,,,,0
0.3907250260888961,0.890207694997774,,,,,,,,5.0,,2.0,4.0,,,low,,cat_Z,alpha,yes,1
,0.4062591247987586,,-0.2614655360124208,1.3319459319003912,,,,,2.0,12.0,,9.0,,B,high,,cat_X,alpha,yes,1
0.23166044423651747,,,0.9224901710446697,3.520286549761334,,,,,,,1.0,3.0,,,high,,cat_Y,,,0
0.9651704927286658,0.716018855057647,-1.6436137159605522,-2.3622947224310478,0.320770046130756,,,,,7.0,,1.0,4.0,,A,,,,,,1
0.08786763708072752,0.7135847383021403,,,1.4802276669570957,,,,,2.0,,3.0,6.0,,,,,,,yes,1
,1.2537349198476706,0.5452627778893477,-0.8319195011895616,0.7143726494752115,,0.4879544626674878,,,3.0,,0.0,4.0,,A,,,,,yes,1
0.30383742563756283,0.902012752625242,,0.07346429936477916,0.651336425246574,,0.6050878911184032,,,2.0,,,2.0,14.0,A,high,,cat_Y,,yes,0
-0.09154001941820787,1.954201070504301,,1.2447029587797351,,,,,,,,,7.0,,,high,,cat_Y,,yes,1
-0.5308218281296473,0.4739099139817829,,,,,0.2878036173252834,,,5.0,,,4.0,,,,,cat_Z,,,0
2.214152615791911,0.32696266868304286,,,1.1592148464255199,,,,,1.0,,,,,,,,cat_Y,,,1
-0.4519509798535085,0.7804925759097591,,-0.3719785089728828,0.4046662729316635,,,,,5.0,,1.0,,10.0,A,,blue,,,,0
-0.6658777111204364,,,,,,,,,0.0,,1.0,,1.0,,low,,,,yes,1
0.43400982345010697,0.3706100841086633,,,,,,,,1.0,,,4.0,1.0,,,,cat_Z,,yes,1
0.25185441529500513,0.3294921170306494,,0.10627181692963122,1.6081116792253938,,-0.021025333851646517,,,3.0,,2.0,8.0,12.0,A,low,,,,,0
-1.4047915476103274,1.1570089987862828,-0.4187570353758252,0.15817051475997523,2.642376699415694,,,,,4.0,,3.0,,3.0,A,,yellow,,,,0
1.1226782545637386,0.5454061928987269,,,0.21504746202149763,,,,,1.0,7.0,,7.0,,,,blue,,,,0
-0.09419457535083331,0.31285690246449177,,-0.8195706078438288,,,,,,,,,2.0,14.0,,,,cat_Y,,,1
-1.1109310952157205,2.1646810592340318,,-0.9440023714105571,0.8769142976044647,,0.8948919966225718,,,3.0,,2.0,12.0,,,,,,,no,1
1.188784114353874,,,-0.11859673965984306,2.259402487057569,,,,,,12.0,1.0,6.0,7.0,A,,,cat_Z,,,0
0.625675571596154,2.50891222594674,-1.7737141231073914,-0.24504550122291766,0.5267301749958536,,2.2226798529414222,,,,,1.0,7.0,3.0,A,,blue,,,,0
-1.2645419919479142,1.0230380009799538,,-0.2258389747187376,2.1133555885100126,,,,,4.0,,1.0,,12.0,,,blue,cat_Y,,,0
1.7771828402577243,1.265930075588702,,-0.7072296227425925,0.4299851758290383,,-0.45252019146686917,,0.0,4.0,,,6.0,,,,,,,,0
0.6587973683661927,0.8443401899988969,,0.33003993444133517,1.379568406834475,1.08120209262656,,1.0413939049953531,,0.0,,0.0,1.0,2.0,,,,cat_Y,alpha,,0
-0.010196115625046132,0.1195369445906082,,-0.9424797036718312,1.255339739917701,,,,,5.0,10.0,,5.0,,A,,,cat_Z,,yes,0
1.5902188056217794,0.4027540533294582,,-0.12217484961797923,,,0.835604018133553,,,3.0,8.0,,5.0,0.0,B,,,cat_Z,,no,1
0.15929778382964058,0.9043240071873954,,-0.30636842843656564,0.4379422264179268,,,,2.0,3.0,,,5.0,1.0,A,,,cat_Y,,yes,0
-0.02808307510403198,1.3388128786206008,,-0.033458182865172006,0.7445624878217751,,-0.06385571940074476,1.3959651019831536,,,5.0,,3.0,,,,,cat_Z,alpha,,0
-0.660300116021989,0.2388930736105663,,1.1852698187351407,,,0.33006942372106324,1.1982522580782975,,4.0,14.0,3.0,5.0,,,,,cat_Z,,,0
0.5818504393070786,0.9580250373917166,,,,,-1.538184162164598,,,5.0,,,,5.0,A,,,cat_Z,,,0
0.4766029673239799,0.40746050559997077,2.7670755584801023,-2.3913257652128537,4.7746852914708136,,-1.0707683170996383,,,0.0,,0.0,6.0,12.0,,,,cat_Y,,,0
0.014680139889711287,1.2064668530607976,,,,,-0.09131815192320768,,,3.0,12.0,1.0,7.0,,,high,yellow,cat_X,,,0
-0.789986353867603,,,,1.2227972639791918,,,,,1.0,,3.0,8.0,14.0,A,high,,,alpha,yes,1
0.12992985416607386,1.8126706987695846,,-3.0124825125285133,1.4320958392916825,,-0.046158232980544014,,,0.0,,3.0,2.0,,,,,cat_Z,,yes,1
-0.06979878576213788,2.3477521633291984,,1.746350668396833,4.677739967847862,,,,,6.0,,3.0,7.0,1.0,,,,,,,0
,,,,1.5166404485174225,,-0.05676833403720935,,1.0,,,2.0,6.0,,A,,,cat_Y,,yes,0
-1.4718123513241856,1.9903586948789724,,0.6671570607471846,1.0722538669281125,,,,,6.0,,,3.0,2.0,B,,,cat_Y,,,1
0.5651533788097695,0.7555766996316948,,,0.8023235281601135,,,,,,10.0,2.0,,,A,,,,,,0
-2.601888315051689,9.568667217177316,,0.4208174027614977,0.8800006053781232,,,0.36956767748913066,,2.0,,2.0,5.0,9.0,A,,,,,yes,0
0.20541052696125997,,,-0.42264039655070523,1.3622248361864693,,1.012443588689834,,1.0,6.0,,0.0,9.0,8.0,,,,cat_Y,,,1
-0.4780830577538245,,,0.8143209444252649,0.5481804932087215,,-1.3057202797915917,,2.0,7.0,,,,,,high,green,cat_Y,,,1
1.3082466068799101,2.0566673185238304,,0.1890655306673216,0.605833088631005,,0.12327366396728505,,,6.0,,0.0,9.0,,,,red,cat_X,,,0
-0.49346820915387574,,,-0.0365253772178843,0.9502246789757945,,-0.6745279121990011,,,,,,4.0,,B,,blue,cat_Z,,,0
0.659484214251896,1.476849666427592,,0.038928095185886205,0.6966082257747546,,,,,0.0,,0.0,6.0,,,,,,,,0
-0.3969138412377916,1.7164443733913568,,,1.6115395182450132,,-0.5575978564891251,,2.0,6.0,,,,,A,,,cat_Z,,yes,1
0.11374815348614345,0.18884178636294235,,0.16733094524442294,1.7145310758289556,,,,,7.0,10.0,3.0,11.0,11.0,A,,,cat_Z,,,1
0.7368365309200512,,,,1.233691995066154,-0.873803483345319,,,,,,1.0,4.0,,A,,,cat_X,,,0
-0.46255571632458015,0.8494953878874613,,0.33619092142482637,1.479811903675552,,-0.8836486880926555,,,,14.0,3.0,6.0,13.0,,high,,cat_Y,,,0
0.996554884498404,2.70936786034545,,0.48904065749636483,1.0986418016495987,,,,,2.0,11.0,3.0,9.0,,,,,cat_Y,,yes,1
,0.19655337360133998,,-0.14470985465298405,0.04813208724267922,,,,,3.0,12.0,3.0,6.0,,B,,blue,cat_Y,,,0
0.2945928425583791,1.227837881619915,,,0.49624124480733145,,,,,4.0,,1.0,2.0,,A,,,,,yes,0
0.9226397227878528,,,,1.760989317804216,,-0.5790650408410927,,,4.0,,3.0,,13.0,,,,,,,0
0.6600374917903349,1.5804286714184692,,,0.51116976369554,,,,,1.0,,2.0,6.0,11.0,,,,,,,0
1.9164448767354103,1.2887288719237553,,-1.2144813466427977,1.9824487334711967,,,,,,,,3.0,6.0,,,blue,cat_Z,,yes,1
-0.7634393173106605,1.3402259752608354,,-0.2507755447630036,2.0736346806282007,,,1.1249666317723395,,4.0,,1.0,4.0,5.0,A,,,cat_Y,,yes,0
-1.379149251348588,0.4286333658188806,,-0.6693227750786918,0.8086456041498251,,,,,5.0,9.0,2.0,,,A,,,cat_Z,,,0
-0.9943351084951194,0.9554476578508325,,,,,,,,3.0,,0.0,4.0,9.0,,,,cat_Y,,yes,0
0.660442566548437,0.8657720399866108,,1.549943200851714,1.0077023929298532,,,,,1.0,,2.0,3.0,,B,,yellow,cat_Y,,,1
0.4979229342693786,,,-1.1443243253487512,0.9654034832155254,,,,,3.0,,,2.0,,,low,,cat_Z,,,1
0.10225665964741577,,,,1.651365599491537,,,,,6.0,,,6.0,,A,,,cat_Z,,yes,0
-1.12295704910713,1.1279262137644026,,,0.15367911763291503,,,,,5.0,,2.0,,,,,,cat_Y,,,0
0.7668672933290608,0.36025692169082785,,0.46443841183651585,0.55585071235814,,,,,1.0,,3.0,5.0,3.0,A,,,cat_Y,alpha,,0
-1.2247047776505404,1.0898750402028436,,0.09624165936657454,0.44489491083374416,,,,,4.0,,0.0,,,,,,cat_Z,,,0
1.1589495823768998,8.075711548819031,,,0.133368133912905,,,,,,,,9.0,,A,,,,,,1
2.857438423139865,3.7314774767374224,,0.09375052226795194,0.6731071606656904,,1.3711861347159178,,4.0,1.0,,1.0,4.0,1.0,,,,,,,0
0.3664511465715505,,,,0.30129115574186804,,,,,6.0,,1.0,,,B,,blue,cat_V,,,0
0.5831081356577431,,,1.5891346018221013,0.7334557899585926,,,,,2.0,,1.0,5.0,,A,low,red,cat_X,,no,0
-0.4928597688955594,2.107907227960522,,-0.793645362637077,0.6768078134212938,,0.5908411229234207,,,3.0,,0.0,,3.0,,,,cat_X,,,0
-1.8102133210868163,0.8642773021976501,,0.2574867065571323,1.4372101685514282,,,2.2734450471240337,,,17.0,1.0,,3.0,,,,cat_X,,yes,1
-0.6027193630302223,0.6920668416045289,,0.5096334720212865,,,,,,7.0,,0.0,6.0,8.0,,,,cat_Z,,yes,1
-1.0928952410987494,0.8076945112667226,,0.4384772192666922,0.2584195829884541,,,,,0.0,,,6.0,,A,,,cat_Y,alpha,yes,0
-1.4470045764150157,1.5554293056748216,,-0.29788952836601873,1.3194709006744703,,-2.0028902193073344,,,0.0,,3.0,6.0,,A,,,cat_Y,,,1
1.7223599419956492,,,1.3682739343904182,6.930359073769533,,1.0573701462433556,,,,,1.0,,,A,high,blue,cat_Y,,yes,1
0.272862518025773,2.5881696351104804,,,2.363311358972387,,,,,6.0,,3.0,4.0,,,low,,cat_Z,,,0
0.37968758061398367,0.956194061473012,,,1.7218318591605435,,,,,,,,2.0,1.0,A,,yellow,,,,1
-0.30902236519624954,,,0.663569941859158,0.8552478853010302,-0.05269914439959145,0.7346806184501952,,,7.0,,,,4.0,A,,blue,cat_Y,,,0
-0.17287108244343635,,,-0.8801076076425519,0.6752140352397182,,,,,6.0,,,7.0,,A,,,cat_W,,yes,0
0.9645506822393334,,,-0.9385099457740792,0.6387595244930339,,,,,1.0,,1.0,3.0,0.0,A,,,,,,0
-0.03233711869521544,,,-0.4671955842600129,1.2122931542465452,,,,,6.0,12.0,3.0,,,A,,,,,yes,0
0.5306939380247327,0.6329650622822314,,-0.785643325957898,0.40302873754421603,,,,,4.0,,1.0,7.0,,B,,,,alpha,,0
-0.19600429784501586,,,0.6370890105772768,1.1927706801152917,,,,,,,,6.0,,,,,,,,0
-0.3421528907320472,0.5780952595891179,,0.9044047842953582,0.588071203678686,,1.4345861175116672,0.27800025717609383,1.0,2.0,,0.0,,15.0,,,,cat_Y,alpha,,0
-1.406914165601862,,,,0.2537066582572344,,,,,6.0,6.0,,2.0,,,,,cat_Y,,yes,1
-1.977749062367128,0.6278511943751659,,,,,,,,,,2.0,7.0,,,high,,cat_Z,,,1
-0.2615619010664018,1.439707946264173,,-1.386434500198794,2.7208870187091208,,,0.7111663964180338,,1.0,,1.0,,,A,medium,,,,yes,0
0.05649669199323269,1.872487268649223,,,1.1170625260012101,,,,,0.0,10.0,,2.0,7.0,A,high,,cat_X,,,1
-1.286130036708791,6.179465349827364,,1.3479534858457805,,,0.14482742825008937,,,5.0,,,3.0,10.0,A,,,,,,0
-0.03447486503463288,3.0818129895773505,,,0.5833882698904164,,,,,,,1.0,2.0,5.0,,,yellow,cat_Z,,yes,1
0.053752562990502024,,,1.4362940801832396,2.059798621099551,,,0.38945042971127336,,3.0,,3.0,4.0,,A,,,,alpha,,0
-2.156008006059379,0.4901065933629893,,-0.5900456646054508,,,,,,0.0,,,,13.0,,,yellow,cat_Y,,,1
-0.9151246594795012,3.6664428636383946,,0.9171898244188604,1.5204932561299318,,,,,6.0,16.0,0.0,7.0,,A,,,cat_W,,,0
0.4072638937354685,0.7446426498859989,,-0.4267761378016514,0.7288881518743289,,,,,,11.0,,,,,,,cat_W,alpha,,0
0.3870587293957439,0.5906534639455531,,0.5951529038741488,1.1585306459409153,,-0.4467157388702271,,,7.0,,1.0,6.0,1.0,,,,,alpha,yes,0
-1.1536749163997606,,,,,,,,,6.0,,2.0,6.0,,,,red,cat_Z,alpha,,0
0.15844805049973495,,,-0.7940676205909327,0.5964797864636414,,-0.8241013741681368,,,2.0,12.0,2.0,5.0,15.0,,,,,,,1
1.0224072253604721,0.6893431626661061,,,,,,,,4.0,7.0,1.0,5.0,,,,,cat_Y,,,1
0.7770729589908982,0.829869629033253,,,3.404953489634779,,,,,2.0,,2.0,3.0,,,,blue,,,,0
-0.09528578701393456,1.7941390780881512,,0.4881272188723444,1.3603135233466013,-0.5914407847905196,,,,2.0,,1.0,3.0,,A,high,,cat_Z,,yes,0
-0.4679763133242924,0.7331018273799603,,-0.10707955856192525,1.086724991925555,,0.5756251666566775,,,4.0,,,,,,,,cat_Y,,yes,0
-0.6293444843345044,0.3627768422248004,,-0.16200724515043924,0.5093905264161185,,0.7705373807301575,,,6.0,,0.0,7.0,,,high,,cat_Z,,,0
0.4678197829096571,0.2771995252846037,,-2.096191876935331,2.118206113705476,,,,,2.0,15.0,0.0,,,A,,yellow,cat_Y,,,1
0.19510397314288802,,,,0.6644188424214003,,,,,5.0,,,5.0,,,,yellow,cat_Y,,,1
0.6294040061022004,1.0598216961285243,,,1.5660391406851208,,,,4.0,5.0,10.0,,4.0,,,,,,,,0
0.13187381312115198,,,0.05247484905728923,1.8392513406628108,,,,1.0,2.0,,,2.0,,A,high,,cat_Z,,,1
0.8187639503474419,,,0.030292890634956292,2.2034106903125816,,,,,2.0,,1.0,,,A,,blue,,alpha,,1
0.09459253295770016,1.3645020263837222,,,,,,,,2.0,,,3.0,,,,,cat_Y,,,0
0.7846887161316864,3.0417621526248038,,0.48996505725481737,2.172692249951617,,,1.8667970165403585,,,,1.0,,,,low,blue,cat_Y,,,1
0.8708227703666389,0.5357349870559317,,0.18896949656526324,0.3660525051380872,,,,,4.0,,0.0,3.0,,,low,blue,,,yes,1
-0.8045266302248135,,,0.3232700057853409,0.5029512042402031,,,,,7.0,4.0,2.0,8.0,,A,,,cat_Y,,,1
-1.808144046870746,2.1524706527664703,,-0.18341972754355415,0.33354426204948734,,,0.6247818530912712,,1.0,,,,8.0,,high,,cat_X,,yes,0
1.5434928560145533,,,0.04892337164855722,,,0.38559751667794917,,,4.0,,0.0,6.0,,A,,,cat_Y,,yes,0
0.2566587307122617,0.9875721795620531,,,3.388028425880794,,-0.08267105201602591,,,5.0,,,8.0,12.0,A,low,,cat_Y,,yes,0
-1.7144858954961215,0.9700608451723756,,,,,,,,4.0,,1.0,7.0,,,,,cat_Y,,yes,1
-0.7138194972187111,,,0.4755862016210518,0.4060725222147489,,,,,4.0,,1.0,4.0,,,,,,,yes,0
0.7718742923698284,,,,0.956289090309422,,,,,4.0,,2.0,,11.0,,high,,cat_Z,,,0
-0.279676831132893,,,1.849728827898956,0.5505812757062705,,-0.29311009926838655,,,0.0,,3.0,4.0,,,high,,cat_X,,,0
-0.5120614193191271,,,-0.7260149788214851,6.10753442243599,,-0.5406815026017779,,,4.0,,1.0,2.0,,,,,cat_Y,,,0
1.4008818603129667,,,-0.3749546050976894,0.8035305645237403,,,,,,11.0,3.0,,,A,low,,cat_X,alpha,,0
-1.0472871463838105,1.0080082037016644,,1.6929564307528482,1.42780571521695,,0.29895935727178863,,,,6.0,,4.0,1.0,A,,,cat_V,,yes,0
-0.7981533577548339,,,-0.15460259666529338,0.53559497187963,,,,,0.0,,,6.0,,A,,,cat_Y,,,0
0.21138647504826755,5.269839283137168,,0.9316378584493584,0.264575662061439,,,,,2.0,,3.0,3.0,,,,,cat_Z,,,0
0.39045493205388226,,,,0.5582376028598726,,,,,6.0,,,5.0,,,,,cat_Z,,,1
0.4963430343407315,0.38998102124371903,,-0.22781183638968291,,,,1.9446630945345786,,,12.0,,10.0,,A,,,cat_Z,,,1
0.9112380445689469,1.4345369950781497,,0.9862482232621212,0.5599059386640197,,0.6262131039160818,,,3.0,13.0,2.0,3.0,,A,,,,,,1
0.19857862068151685,0.6794189985226557,,0.5184225573940461,0.2780244821369656,,-0.6684026115749621,,,7.0,,,,,A,,,cat_Z,alpha,,1
0.48938393893840915,1.254981052052877,,-1.5340098375148419,1.1150046598373253,,0.11890268483998541,,,,,2.0,5.0,,A,,,cat_Y,,yes,0
-0.2592092593150832,0.5391435782401262,,0.17349316845299767,0.763809531095043,,,,,1.0,11.0,,2.0,9.0,A,low,,cat_Y,,,1
